date,year,title,simple_title,artist,main_artist,peak_pos,last_pos,weeks,rank,change,spotify_link,spotify_id,video_link,genre,broad_genre,analysis_url,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
6/21/18,NA,Singles You Up,,Jordan Davis,,50,95,19,98,-3,spotify:track:4LiMQ6G9n84rDUBs9wtwz6,4LiMQ6G9n84rDUBs9wtwz6,,"[u'contemporary country', u'country road']",,https://api.spotify.com/v1/audio-analysis/4LiMQ6G9n84rDUBs9wtwz6,0.907,0.242,199.943,0.0481,0.0491,0,4,0.491,7,182667,-3.594,0.631,1
6/21/18,NA,Sit Next To Me,,Foster The People,,56,64,13,56,8,spotify:track:4BdGO1CaObRD4La9l5Zanz,4BdGO1CaObRD4La9l5Zanz,,"[u'indie pop', u'indietronica', u'la indie', u'modern rock']",,https://api.spotify.com/v1/audio-analysis/4BdGO1CaObRD4La9l5Zanz,0.738,0.689,97.021,0.0292,0.117,0.000384,4,0.638,6,243147,-4.976,0.657,0
6/21/18,NA,Take Back Home Girl,,Chris Lane Featuring Tori Kelly,,92,100,3,99,1,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/21/18,NA,Taste,,Tyga Featuring Offset,,38,59,3,38,21,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/21/18,NA,TATI,,6ix9ine Featuring DJ SPINKING,,46,47,3,50,-3,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/21/18,NA,Te Bote,,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",,36,43,8,36,7,spotify:track:3ZVP5E3X40FWqtojhWX9dn,3ZVP5E3X40FWqtojhWX9dn,,unknown,,https://api.spotify.com/v1/audio-analysis/3ZVP5E3X40FWqtojhWX9dn,0.419,0.0788,97.007,0.104,0.0326,0.908,4,0.756,11,417399,-10.781,0.0359,0
6/21/18,NA,Tequila,,Dan + Shay,,32,41,14,32,9,spotify:track:7Il2yWQmsqKgSkLQvHTPUI,7Il2yWQmsqKgSkLQvHTPUI,,[u'contemporary country'],,https://api.spotify.com/v1/audio-analysis/7Il2yWQmsqKgSkLQvHTPUI,0.594,0.133,86.131,0.0289,0.0292,0,4,0.474,11,195987,-5.756,0.503,1
6/21/18,NA,The Middle,,"Zedd, Maren Morris & Grey",,5,10,20,8,2,spotify:track:09IStsImFySgyp0pIQdqAc,09IStsImFySgyp0pIQdqAc,,unknown,,https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc,0.657,0.112,107.01,0.0449,0.171,0,4,0.753,7,184732,-3.061,0.437,1
6/21/18,NA,This Is America,,Childish Gambino,,1,7,6,12,-5,spotify:track:0b9oOr2ZgvyQu88wzixux9,0b9oOr2ZgvyQu88wzixux9,,"[u'hip hop', u'pop rap', u'rap']",,https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9,0.463,0.354,120.024,0.137,0.117,0,4,0.854,5,225773,-6.159,0.549,1
6/21/18,NA,Up Down,,Morgan Wallen Featuring Florida Georgia Line,,49,58,12,49,9,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/21/18,NA,Violent Crimes,,Kanye West,,27,27,2,85,-58,spotify:track:2VYb3Fb5iK5Y8HGZ8oEEkp,2VYb3Fb5iK5Y8HGZ8oEEkp,,"[u'pop rap', u'rap']",,https://api.spotify.com/v1/audio-analysis/2VYb3Fb5iK5Y8HGZ8oEEkp,0.417,0.186,110.111,0.524,0.374,0,4,0.665,1,215320,-6.731,0.04,0
6/21/18,NA,Wait,,Maroon 5,,24,26,22,29,-3,spotify:track:6AvfZXpbb6r35DfF7gHPRq,6AvfZXpbb6r35DfF7gHPRq,,[u'pop'],,https://api.spotify.com/v1/audio-analysis/6AvfZXpbb6r35DfF7gHPRq,0.603,0.107,126.088,0.0555,0.0959,0,4,0.655,8,190643,-5.014,0.452,1
6/21/18,NA,Walk It Talk It,,Migos Featuring Drake,,10,17,20,14,3,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/21/18,NA,Welcome To The Party,,"Diplo, French Montana & Lil Pump Featuring Zhavia Ward",,78,78,3,100,-22,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/21/18,NA,Whatever It Takes,,Imagine Dragons,,12,22,20,21,1,spotify:track:6Qn5zhYkTa37e91HC1D7lb,6Qn5zhYkTa37e91HC1D7lb,,"[u'modern rock', u'vegas indie']",,https://api.spotify.com/v1/audio-analysis/6Qn5zhYkTa37e91HC1D7lb,0.655,0.117,134.945,0.0311,0.0362,0,4,0.672,10,201240,-5.021,0.556,0
6/21/18,NA,"Woman, Amen",,Dierks Bentley,,53,69,10,53,16,spotify:track:4YX7OBp0yoMwC6eZNNg5ky,4YX7OBp0yoMwC6eZNNg5ky,,"[u'contemporary country', u'country', u'country road']",,https://api.spotify.com/v1/audio-analysis/4YX7OBp0yoMwC6eZNNg5ky,0.772,0.214,119.909,0.0593,0.00101,1.95E-05,4,0.563,5,180243,-6.737,0.394,1
6/21/18,NA,Wouldn't Leave,,Kanye West Featuring PARTYNEXTDOOR,,24,24,2,92,-68,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/21/18,NA,X,,Nicky Jam x J Balvin,,41,57,15,58,-1,spotify:track:39N9RPD9MRb5WmoLzNzPeA,39N9RPD9MRb5WmoLzNzPeA,,unknown,,https://api.spotify.com/v1/audio-analysis/39N9RPD9MRb5WmoLzNzPeA,0.773,0.334,180.073,0.0549,0.0364,0.00108,4,0.595,9,173628,-4.736,0.711,0
6/21/18,NA,Yes Indeed,,Lil Baby & Drake,,6,15,5,11,4,spotify:track:2VEzKLkW5LRxx5z8iJhW8i,2VEzKLkW5LRxx5z8iJhW8i,,unknown,,https://api.spotify.com/v1/audio-analysis/2VEzKLkW5LRxx5z8iJhW8i,0.243,0.126,120.995,0.0934,0.383,0.897,4,0.801,6,141926,-15.05,0.446,1
6/21/18,NA,Yikes,,Kanye West,,8,8,2,40,-32,spotify:track:2r4JRwcbIeuAzWjH4YXlLs,2r4JRwcbIeuAzWjH4YXlLs,,"[u'pop rap', u'rap']",,https://api.spotify.com/v1/audio-analysis/2r4JRwcbIeuAzWjH4YXlLs,0.777,0.228,173.931,0.357,0.145,0,4,0.676,1,188773,-3.241,0.226,0
6/21/18,NA,You Make It Easy,,Jason Aldean,,28,62,20,61,1,spotify:track:2ZxTjs4EdJl4Y9YByIiNoo,2ZxTjs4EdJl4Y9YByIiNoo,,"[u'contemporary country', u'country', u'country road']",,https://api.spotify.com/v1/audio-analysis/2ZxTjs4EdJl4Y9YByIiNoo,0.574,0.11,132.025,0.0315,0.143,0,3,0.375,7,196800,-5.305,0.406,1
6/21/18,NA,Youngblood,,5 Seconds Of Summer,,79,96,2,79,17,spotify:track:55S2PQgSMYAhgoTCcGCDfw,55S2PQgSMYAhgoTCcGCDfw,,"[u'boy band', u'pop', u'post-teen pop']",,https://api.spotify.com/v1/audio-analysis/55S2PQgSMYAhgoTCcGCDfw,0.854,0.124,120.274,0.463,0.0169,0,4,0.596,7,203418,-5.114,0.152,0
6/21/18,NA,Zombie,,Bad Wolves,,54,82,14,82,0,spotify:track:1vNoA9F5ASnlBISFekDmg3,1vNoA9F5ASnlBISFekDmg3,,[u'alternative metal'],,https://api.spotify.com/v1/audio-analysis/1vNoA9F5ASnlBISFekDmg3,0.826,0.117,77.093,0.0319,0.00756,0,4,0.448,2,254805,-3.244,0.19,0
6/16/18,NA,Africa,,Weezer,,89,0,1,89,New,spotify:track:36Pim2ANczp82lCWIb8GHy,36Pim2ANczp82lCWIb8GHy,,"[u'alternative rock', u'modern rock', u'permanent wave', u'pop punk', u'pop rock', u'post-grunge', u'rock']",,https://api.spotify.com/v1/audio-analysis/36Pim2ANczp82lCWIb8GHy,0.77,0.104,92.223,0.0432,0.238,0.00636,4,0.5,8,238148,-5.059,0.633,1
6/16/18,NA,Finesse,,Bruno Mars & Cardi B,,3,39,23,50,-11,spotify:track:5NHeHVzlA4gtfcV5Rnvpdv,5NHeHVzlA4gtfcV5Rnvpdv,,unknown,,https://api.spotify.com/v1/audio-analysis/5NHeHVzlA4gtfcV5Rnvpdv,0.719,0.0344,104.998,0.0497,0.0202,0.89,4,0.77,5,217852,-8.201,0.849,0
6/16/18,NA,Humility,,Gorillaz Featuring George Benson,,85,0,1,85,New,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/16/18,NA,I Thought About Killing You,,Kanye West,,28,0,1,28,New,spotify:track:6EuE9M1viu9gkdFSafia9o,6EuE9M1viu9gkdFSafia9o,,"[u'pop rap', u'rap']",,https://api.spotify.com/v1/audio-analysis/6EuE9M1viu9gkdFSafia9o,0.407,0.0541,116.064,0.426,0.822,0,4,0.742,2,274187,-6.938,0.39,1
6/16/18,NA,Lust,,Lil Skies,,87,87,4,93,-6,spotify:track:7oJrVhiTPZGBXWPwhxjy9S,7oJrVhiTPZGBXWPwhxjy9S,,[u'trap music'],,https://api.spotify.com/v1/audio-analysis/7oJrVhiTPZGBXWPwhxjy9S,0.767,0.114,160.084,0.166,0.138,0,4,0.718,9,156000,-5.641,0.519,1
6/16/18,NA,Must've Never Met You,,Luke Combs,,81,0,1,81,New,spotify:track:6ojicjDYUUoeE1tdSvfFo4,6ojicjDYUUoeE1tdSvfFo4,,"[u'contemporary country', u'country road']",,https://api.spotify.com/v1/audio-analysis/6ojicjDYUUoeE1tdSvfFo4,0.892,0.143,75.218,0.0566,0.00951,0,4,0.455,6,198880,-3.218,0.641,1
6/16/18,NA,New Freezer,,Rich The Kid Featuring Kendrick Lamar,,41,90,19,98,-8,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/16/18,NA,No Mistakes,,Kanye West,,36,0,1,36,New,spotify:track:1DdgqEZk4Hqfpl3drdXJun,1DdgqEZk4Hqfpl3drdXJun,,"[u'pop rap', u'rap']",,https://api.spotify.com/v1/audio-analysis/1DdgqEZk4Hqfpl3drdXJun,0.643,0.109,80.025,0.0625,0.039,0,4,0.64,10,123040,-2.442,0.335,0
6/16/18,NA,Paranoid,,Post Malone,,11,83,6,94,-11,spotify:track:3fpVWegR6YOS1Yk5HSMYIq,3fpVWegR6YOS1Yk5HSMYIq,,"[u'pop', u'rap']",,https://api.spotify.com/v1/audio-analysis/3fpVWegR6YOS1Yk5HSMYIq,0.554,0.166,159.85,0.137,0.0379,3.84E-05,4,0.61,0,221787,-5.501,0.244,1
6/16/18,NA,Rich & Sad,,Post Malone,,14,79,6,88,-9,spotify:track:2VdT56BGpdqNHUgOe1j5vc,2VdT56BGpdqNHUgOe1j5vc,,"[u'pop', u'rap']",,https://api.spotify.com/v1/audio-analysis/2VdT56BGpdqNHUgOe1j5vc,0.59,0.0942,151.952,0.0569,0.186,0,4,0.601,2,206453,-5.001,0.274,1
6/16/18,NA,Shoota,,Playboi Carti Featuring Lil Uzi Vert,,46,88,4,90,-2,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/16/18,NA,Watch,,Travis Scott Featuring Lil Uzi Vert & Kanye West,,16,84,5,87,-3,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/9/18,NA,A$AP Forever,,A$AP Rocky Featuring Moby,,63,0,2,63,Re-Entry,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/9/18,NA,All The Stars,,Kendrick Lamar & SZA,,7,33,21,41,-8,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,3GCdLUSnKSMJhs4Tj6CV3s,,unknown,,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,0.633,0.0926,96.924,0.0597,0.0605,0.000194,4,0.698,8,232187,-4.946,0.552,1
6/9/18,NA,Dinero,,Jennifer Lopez Featuring DJ Khaled & Cardi B,,80,0,1,80,New,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/9/18,NA,Everyday,,Logic & Marshmello,,29,91,13,95,-4,spotify:track:4aCFMWFlBcS2mkAmM9GV39,4aCFMWFlBcS2mkAmM9GV39,,unknown,,https://api.spotify.com/v1/audio-analysis/4aCFMWFlBcS2mkAmM9GV39,0.519,0.0986,150.029,0.0428,0.00643,0.00343,4,0.668,1,204846,-11.341,0.494,1
6/9/18,NA,For The First Time,,Darius Rucker,,58,58,10,81,-23,spotify:track:0LG2cFomCi8Fb664Lvr3Nu,0LG2cFomCi8Fb664Lvr3Nu,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",,https://api.spotify.com/v1/audio-analysis/0LG2cFomCi8Fb664Lvr3Nu,0.804,0.0308,142.016,0.0361,0.00738,0,4,0.547,6,197053,-5.268,0.666,1
6/9/18,NA,High Hopes,,Panic! At The Disco,,98,0,1,98,New,spotify:track:1rqqCSm0Qe4I9rUvWncaom,1rqqCSm0Qe4I9rUvWncaom,,"[u'emo', u'modern rock', u'pop punk', u'vegas indie']",,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,0.904,0.064,82.014,0.0618,0.193,0,4,0.579,5,190947,-2.729,0.681,1
6/9/18,NA,If You Know You Know,,Pusha T,,73,0,1,73,New,spotify:track:6bGwKHXHNLmTy6yt147FPh,6bGwKHXHNLmTy6yt147FPh,,"[u'dirty south rap', u'gangster rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",,https://api.spotify.com/v1/audio-analysis/6bGwKHXHNLmTy6yt147FPh,0.697,0.362,153.426,0.325,0.0186,0,4,0.46,6,202120,-5.954,0.701,0
6/9/18,NA,Infrared,,Pusha T,,65,0,1,65,New,spotify:track:6cpsixIHI63L0hwh3CwZg3,6cpsixIHI63L0hwh3CwZg3,,"[u'dirty south rap', u'gangster rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",,https://api.spotify.com/v1/audio-analysis/6cpsixIHI63L0hwh3CwZg3,0.578,0.72,112.265,0.298,0.0518,0.0055,5,0.674,10,170240,-8.768,0.163,0
6/9/18,NA,King's Dead,,"Jay Rock, Kendrick Lamar, Future & James Blake",,21,61,20,68,-7,spotify:track:51rXHuKN8Loc4sUlKPODgH,51rXHuKN8Loc4sUlKPODgH,,unknown,,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,0.717,0.183,82.064,0.337,0.000874,0,4,0.563,1,229670,-5.186,0.427,1
6/9/18,NA,Moonlight,,XXXTENTACION,,35,94,9,99,-5,spotify:track:0JP9xo3adEtGSdUEISiszL,0JP9xo3adEtGSdUEISiszL,,[],,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,0.537,0.102,128.009,0.0804,0.556,0.00404,4,0.921,9,135090,-5.723,0.711,0
6/9/18,NA,Most People Are Good,,Luke Bryan,,43,81,18,92,-11,spotify:track:79LAFAkR1ATb4iIQvZuCL0,79LAFAkR1ATb4iIQvZuCL0,,"[u'contemporary country', u'country', u'country road']",,https://api.spotify.com/v1/audio-analysis/79LAFAkR1ATb4iIQvZuCL0,0.728,0.139,150.013,0.0292,0.174,0,4,0.582,8,221801,-6.151,0.537,1
6/9/18,NA,Ric Flair Drip,,Offset & Metro Boomin,,13,45,31,44,1,spotify:track:18n1SkWzgS4ebcZGhFlYms,18n1SkWzgS4ebcZGhFlYms,,unknown,,https://api.spotify.com/v1/audio-analysis/18n1SkWzgS4ebcZGhFlYms,0.236,0.103,100.807,0.045,0.114,0.792,4,0.727,8,173234,-12.766,0.523,0
6/9/18,NA,Spoil My Night,,Post Malone Featuring Swae Lee,,15,77,5,97,-20,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/9/18,NA,The Games We Play,,Pusha T,,100,0,1,100,New,spotify:track:7iEoaTyBCqLaAwJnOP1BTn,7iEoaTyBCqLaAwJnOP1BTn,,"[u'dirty south rap', u'gangster rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",,https://api.spotify.com/v1/audio-analysis/7iEoaTyBCqLaAwJnOP1BTn,0.796,0.096,78.033,0.198,0.0713,0.0163,4,0.694,5,166120,-3.696,0.592,1
6/9/18,NA,What Would Meek Do?,,Pusha T Featuring Kanye West,,75,0,1,75,New,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/9/18,NA,Youth,,Shawn Mendes Featuring Khalid,,65,0,2,76,Re-Entry,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/2/18,NA,ATM,,J. Cole,,6,63,5,89,-26,spotify:track:2UciqgwVDwro0fev3MFbxJ,2UciqgwVDwro0fev3MFbxJ,,"[u'conscious hip hop', u'pop', u'pop rap', u'rap']",,https://api.spotify.com/v1/audio-analysis/2UciqgwVDwro0fev3MFbxJ,0.497,0.0898,81.651,0.681,0.115,0,4,0.719,8,216727,-7.661,0.345,1
6/2/18,NA,Champion,,NAV Featuring Travis Scott,,86,0,1,86,New,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/2/18,NA,Change Lanes,,Kevin Gates,,68,0,1,68,New,spotify:track:59XHPyb0MTMElZpkG0Wp69,59XHPyb0MTMElZpkG0Wp69,,"[u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",,https://api.spotify.com/v1/audio-analysis/59XHPyb0MTMElZpkG0Wp69,0.783,0.0952,130.195,0.424,0.129,0,4,0.706,2,205861,-5.337,0.513,1
6/2/18,NA,Don't Go Breaking My Heart,,Backstreet Boys,,99,0,1,99,New,spotify:track:79Mjfhh393dZdAsTvUFDR6,79Mjfhh393dZdAsTvUFDR6,,"[u'boy band', u'dance pop', u'europop', u'pop']",,https://api.spotify.com/v1/audio-analysis/79Mjfhh393dZdAsTvUFDR6,0.703,0.0964,94.858,0.102,0.0218,0,4,0.541,0,215724,-5.573,0.238,1
6/2/18,NA,Downtown's Dead,,Sam Hunt,,98,0,1,98,New,spotify:track:5eFfsbjSouG8qOpg9ZqDl6,5eFfsbjSouG8qOpg9ZqDl6,,[u'contemporary country'],,https://api.spotify.com/v1/audio-analysis/5eFfsbjSouG8qOpg9ZqDl6,0.696,0.132,82.001,0.0469,0.109,0,4,0.624,11,213987,-6.006,0.392,1
6/2/18,NA,Gucci Flip Flops,,Bhad Bhabie Featuring Lil Yachty,,79,79,3,96,-17,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/2/18,NA,Kevin's Heart,,J. Cole,,8,68,5,92,-24,spotify:track:6tZ3b7ik1QDXFAZlXib0YZ,6tZ3b7ik1QDXFAZlXib0YZ,,"[u'conscious hip hop', u'pop', u'pop rap', u'rap']",,https://api.spotify.com/v1/audio-analysis/6tZ3b7ik1QDXFAZlXib0YZ,0.527,0.631,116.078,0.367,0.482,0,4,0.829,6,200310,-6.644,0.473,0
6/2/18,NA,Let It Sing,,Kevin Gates,,82,0,1,82,New,spotify:track:090R9OdFMbQQksvwuXmNEY,090R9OdFMbQQksvwuXmNEY,,"[u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",,https://api.spotify.com/v1/audio-analysis/090R9OdFMbQQksvwuXmNEY,0.728,0.159,144.964,0.402,0.0392,0,4,0.737,5,195456,-5.498,0.587,0
6/2/18,NA,Like That,,Kris Wu,,73,0,1,73,New,spotify:track:4caEPudXQ1xDd1garjHPFv,4caEPudXQ1xDd1garjHPFv,,[u'chinese hip hop'],,https://api.spotify.com/v1/audio-analysis/4caEPudXQ1xDd1garjHPFv,0.447,0.0931,110.059,0.126,0.775,1.48E-05,4,0.823,1,228662,-10.562,0.413,0
6/2/18,NA,No Excuses,,Meghan Trainor,,46,67,12,93,-26,spotify:track:7fCNUWi6uflDTQ08srxMZk,7fCNUWi6uflDTQ08srxMZk,,"[u'dance pop', u'hip pop', u'pop', u'post-teen pop']",,https://api.spotify.com/v1/audio-analysis/7fCNUWi6uflDTQ08srxMZk,0.658,0.0417,115.016,0.0517,0.0224,0,4,0.827,6,152862,-3.846,0.523,1
6/2/18,NA,Outside Today,,YoungBoy Never Broke Again,,31,80,19,97,-17,spotify:track:3sA7HKGzcKTVscdiTCrWpX,3sA7HKGzcKTVscdiTCrWpX,,[u'trap music'],,https://api.spotify.com/v1/audio-analysis/3sA7HKGzcKTVscdiTCrWpX,0.666,0.105,134.068,0.0694,0.139,0,4,0.851,11,129105,-5.334,0.0585,0
6/2/18,NA,Red Roses,,Lil Skies Featuring Landon Cube,,69,87,20,87,0,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6/2/18,NA,Sangria Wine,,Pharrell Williams x Camila Cabello,,83,0,1,83,New,spotify:track:6XlSyYFTU1nodeWwwzVgTV,6XlSyYFTU1nodeWwwzVgTV,,unknown,,https://api.spotify.com/v1/audio-analysis/6XlSyYFTU1nodeWwwzVgTV,0.713,0.0572,132.109,0.094,0.181,0,4,0.831,1,202853,-3.646,0.69,0
6/2/18,NA,Southside,,Lil Baby,,79,0,1,79,New,spotify:track:5lf3ajySox32qFvGEf2TFM,5lf3ajySox32qFvGEf2TFM,,"[u'pop', u'rap', u'southern hip hop', u'trap music']",,https://api.spotify.com/v1/audio-analysis/5lf3ajySox32qFvGEf2TFM,0.646,0.191,77.555,0.257,0.00271,0,4,0.811,8,173437,-4.902,0.386,0
6/2/18,NA,Stay,,Post Malone,,17,65,4,88,-23,spotify:track:4H7WNRErSbONkM06blBoGc,4H7WNRErSbONkM06blBoGc,,"[u'pop', u'rap']",,https://api.spotify.com/v1/audio-analysis/4H7WNRErSbONkM06blBoGc,0.468,0.148,85.913,0.0274,0.414,0,4,0.479,5,204427,-5.396,0.35,1
5/26/18,NA,92 Explorer,,Post Malone,,40,69,3,98,-29,spotify:track:1D2L6MefbXon28PzIk9I3r,1D2L6MefbXon28PzIk9I3r,,"[u'pop', u'rap']",,https://api.spotify.com/v1/audio-analysis/1D2L6MefbXon28PzIk9I3r,0.743,0.121,146.03,0.0474,0.269,1.36E-06,4,0.802,7,211427,-4.82,0.877,0
5/26/18,NA,Cry Pretty,,Carrie Underwood,,48,0,3,95,Re-Entry,spotify:track:47gqRMoIkFm7Rac86xZVh7,47gqRMoIkFm7Rac86xZVh7,,"[u'contemporary country', u'country', u'country dawn', u'dance pop', u'pop', u'post-teen pop']",,https://api.spotify.com/v1/audio-analysis/47gqRMoIkFm7Rac86xZVh7,0.736,0.109,140.299,0.0459,0.00495,0,3,0.351,6,246467,-3.318,0.237,1
5/26/18,NA,Over Now,,Post Malone,,24,64,3,89,-25,spotify:track:09IOPhEh1OMe0HD9b36FJk,09IOPhEh1OMe0HD9b36FJk,,"[u'pop', u'rap']",,https://api.spotify.com/v1/audio-analysis/09IOPhEh1OMe0HD9b36FJk,0.761,0.143,163.898,0.0877,0.131,1.60E-06,4,0.559,4,246987,-4.041,0.24,0
5/26/18,NA,Same Bitches,,Post Malone Featuring G-Eazy & YG,,20,66,3,93,-27,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5/26/18,NA,Say Something,,Justin Timberlake Featuring Chris Stapleton,,9,88,16,100,-12,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5/26/18,NA,Stir Fry,,Migos,,8,50,21,44,6,spotify:track:2UVbBKQOdFAekPTRsnkzcf,2UVbBKQOdFAekPTRsnkzcf,,"[u'pop', u'rap', u'trap music']",,https://api.spotify.com/v1/audio-analysis/2UVbBKQOdFAekPTRsnkzcf,0.816,0.159,181.967,0.269,0.00299,0,4,0.815,2,190288,-5.474,0.498,1
5/26/18,NA,Takin' Shots,,Post Malone,,29,67,3,97,-30,spotify:track:5ffntNJnJOeFv7b7DCd0Bw,5ffntNJnJOeFv7b7DCd0Bw,,"[u'pop', u'rap']",,https://api.spotify.com/v1/audio-analysis/5ffntNJnJOeFv7b7DCd0Bw,0.625,0.409,120.092,0.0836,0.597,0,4,0.767,5,216747,-6.193,0.577,1
5/26/18,NA,When We,,Tank,,78,100,20,94,6,spotify:track:37XDM9pTC8DeOejlUaTDaP,37XDM9pTC8DeOejlUaTDaP,,"[u'dance pop', u'deep pop r&b', u'r&b', u'urban contemporary']",,https://api.spotify.com/v1/audio-analysis/37XDM9pTC8DeOejlUaTDaP,0.341,0.0971,117.747,0.0614,0.192,0,4,0.589,6,280678,-11.099,0.0398,0
5/26/18,NA,Zack And Codeine,,Post Malone,,23,63,3,90,-27,spotify:track:5lZZmityu9TAjNvSY6GLhR,5lZZmityu9TAjNvSY6GLhR,,"[u'pop', u'rap']",,https://api.spotify.com/v1/audio-analysis/5lZZmityu9TAjNvSY6GLhR,0.84,0.133,138.032,0.0471,0.143,0,4,0.742,5,204360,-5.198,0.287,0
5/19/18,NA,Barbie Tingz,,Nicki Minaj,,25,0,4,84,Re-Entry,spotify:track:2qsQ8eVDPmobZpvDxQCVQu,2qsQ8eVDPmobZpvDxQCVQu,,"[u'dance pop', u'hip pop', u'pop', u'pop rap', u'rap']",,https://api.spotify.com/v1/audio-analysis/2qsQ8eVDPmobZpvDxQCVQu,0.689,0.603,102.414,0.264,0.0849,0,4,0.917,6,191700,-6.225,0.443,1
5/19/18,NA,Bartier Cardi,,Cardi B Featuring 21 Savage,,14,75,20,81,-6,,,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5/19/18,NA,Blame It On Me,,Post Malone,,47,47,2,93,-46,spotify:track:1ZemPoaj7LBj1RAQrb89EC,1ZemPoaj7LBj1RAQrb89EC,,"[u'pop', u'rap']",,https://api.spotify.com/v1/audio-analysis/1ZemPoaj7LBj1RAQrb89EC,0.587,0.149,121.838,0.0421,0.135,1.07E-05,4,0.651,11,261800,-7.307,0.317,0
5/19/18,NA,Diamond Teeth Samurai,,YoungBoy Never Broke Again,,59,95,5,94,1,spotify:track:1k7KigfkZh2Xb6khqV1a0K,1k7KigfkZh2Xb6khqV1a0K,,[u'trap music'],,https://api.spotify.com/v1/audio-analysis/1k7KigfkZh2Xb6khqV1a0K,0.659,0.13,177.957,0.272,0.00451,0,4,0.799,10,162488,-5.593,0.256,0
5/19/18,NA,Famous,,Mason Ramsey,,62,62,2,95,-33,spotify:track:2HGymMoOdB4ZYv0AAqYmgF,2HGymMoOdB4ZYv0AAqYmgF,,[],,https://api.spotify.com/v1/audio-analysis/2HGymMoOdB4ZYv0AAqYmgF,0.815,0.111,159.848,0.0278,0.708,0,4,0.534,5,192520,-2.815,0.564,1
